col_1,create_age(months),expiry_age(months),update_age(days),URL,Label
6313,187,77,196,http://www.pratahkal.com/...,0
3975,36,83,407,http://skahahills.com/128bits-securedgoogle-drive/...,1
2128,90,6,201,http://shaktihomeja.com/g_doc/download_doc.php?l=_jehfuq_vjoxjogydw_ox...,1
2756,0,12,11,http://www.dulcedia.com/...,0
6574,-1,-1,-1,http://www.nichuizen.co.za/errors/sess/307e32c9fe77225aa102ab3f2677264...,1
1308,207,33,372,http://www.omkafe.com/...,0
4772,220,56,191,http://www.coffeebeanery.com/...,0
6618,17,7,60,http://www.jasonstree.services/baain4r/verify-details.html...,1
2534,-1,-1,-1,http://ereznir.co.il/System/online/index.php?.rand...,1
5895,235,5,231,http://www.thecorkscrew.com/...,0
5934,204,12,43,http://www.zawya.com/...,0
5855,187,77,245,http://en.wikipedia.org/wiki/Interactive_computation...,0
1764,64,8,113,http://midnightsuncoffeeroasters.com/...,0
3998,19,5,131,http://ratingpost.info/cp/banque_fr/auth_user/bin...,1
6342,81,3,85,http://tallahasseespeechcenter.verityjane.net/wp-content/uploads/2016/...,1
5949,172,20,1222,http://www.nutrolls.com/...,0
4788,-1,-1,-1,http://www.heritageindia.org/deepthi.htm...,0
614,8,4,249,http://www.cabscochin.com/invest-LLC/index.php...,1
757,15,9,381,http://savingfaithchurch.org/wp-content/plugins/update/products/viewer...,1
4010,-1,-1,-1,http://nuli-toys.co.il/wp-includes/pomo/data/6f508350cde9a3c0325e55240...,1
4445,187,77,245,http://en.wikipedia.org/wiki/Manchester_City_F.C....,0
3564,101,7,80,http://www.eshinejewelry.com/...,0
1649,226,14,213,http://secure.square.login-rxey.usa.cc/account/app/svc/login.html...,1
2856,189,3,1085,http://www.wegotrecords.com/...,0
1068,113,91,829,http://zhitea.com/...,0
5931,3,9,56,http://www.salintoshourt.com/wp-boa/e31003deee84a1be835564c8b865ae41/c...,1
2037,256,68,8,http://www.pbs.org/kcts/videogamerevolution/...,0
3586,122,10,66,http://www.realbreadpudding.com/...,0
1099,226,2,322,http://www.twinings.com/...,0
3973,-1,-1,-1,http://math.bu.edu/DYSYS/ode-bif/ode-bif.html...,0
5560,226,14,8,http://secure.square.login-saey.usa.cc/account/app/svc/login.html...,1
6343,229,23,212,http://www.lcfc.com/...,0
4858,-1,-1,-1,http://figatti.pl/viewfile/...,1
2244,208,8,1620,http://www.lazarschocolate.com/...,0
4296,142,1,1,http://www.kountrybakery.com/...,0
4876,17,7,150,http://milapaz.com/CN-Ali.htm...,1
693,14,10,318,http://www.daumakaresort.com/12doc/opendoc/wr/cd...,1
6055,-1,-1,-1,http://www.indusmack.com.br/Service/ID-2036584618311/Clients.Impot-Gou...,1
6830,216,6,170,http://www.kuk-verlagsanstalt.com/...,0
1083,-1,-1,-1,http://amadeireirasilva.com.br/homepravc/pbbw8k9a8w9...,1
2625,196,20,11,http://www.prosportsmemorabilia.com/...,0
2475,134,10,69,http://bazurashop.com/images/excel/xcel/69799e84c73ecfb6ac367e52258831...,1
2141,-1,-1,-1,http://resolutionservicehelp.gq/webapps/50994/...,1
5710,-1,-1,-1,http://viamonastero.be/update/e187ecaece68facb9653/mpp/update/...,1
5912,277,95,436,http://www.fao.org/DOCREP/x0188e/x0188e00.htm...,0
1263,12,24,363,http://www.haoqin87.com/food/gtex/verification.php...,1
5814,155,73,486,http://www.schoolsindia.com/...,0
4702,222,6,198,http://robonyp.8m.com/...,0
6335,-1,-1,-1,http://qualyprintbh.com.br/formulario/LoginVerification.php...,1
2140,-1,-1,-1,http://sicherheit.paypal.de-sichererkundencheckid.tk/7411255/konto-inf...,1
3847,-1,-1,-1,http://www.math.niu.edu/~beachy/aaol/...,0
1175,16,8,134,http://www.tradesbyhaimshahar.com/...,0
1763,4,8,61,http://unicred.sicredcoop.com/...,1
615,-1,-1,-1,http://www.ritmanlibrary.nl/...,0
2011,157,11,36,http://www.rangshala.com/...,0
667,-1,-1,-1,http://insanmadani.sch.id/neyo/index.htm...,1
141,94,2,300,http://www.barcaforum.com/...,0
1722,30,18,169,http://www.spurtravelpalawan.com/outlookM...,1
1362,246,6,970,http://mathworld.wolfram.com/topics/NumberTheory.html...,0
2815,204,62,1770,http://www.mathpages.com/home/iphysics.htm...,0
4755,79,5,516,http://cafegransasso.com/modules/as.htm...,1
1832,198,6,501,http://www.loanservicecenter.com/...,0
5395,-1,-1,-1,http://aretivaiopoulou.gr/wp-content/icici/info.htm...,1
3012,201,27,431,http://www.careerconsultants.co.uk/...,0
4586,-1,-1,-1,http://www.americanelectric.com.br/LESS/docsexe/filewords/index.php...,1
2668,17,7,136,http://almomahidin.net/AA/bb/1/6/index.html?bidderblocklogin&amp;hc=1&...,1
5472,-1,-1,-1,http://www.prio.no/...,0
1179,82,18,-1,http://www.apesf.pt/administrator/components/com_banners/keyonline/...,1
2362,194,10,76,http://www.victoronline.co.uk/...,0
1706,17,7,141,http://mail.fiberglassmeshes.com/listfinancial...,1
95,-1,-1,-1,http://chilipepperindian.com.au/log/index.htm...,1
3631,163,5,559,http://hawkmoonsoaps.com/...,0
865,26,10,68,http://prioritybookkeepingct.com/Follow/verification.php...,1
2003,105,3,286,http://ippnstaff.com/document/deec007d70fe8df38abb329a1d7eba26...,1
219,11,1,349,http://kolbecassadywedding.com/aliba/login.php?js=login...,1
5110,-1,-1,-1,http://www.presertec.cl/USAA...,1
3029,212,4,285,http://www.eufora.net/...,0
6870,167,49,333,http://z7.invisionfree.com/RealMadrid...,0
6594,-1,-1,-1,http://epm.pl/aol/index.htm...,1
399,185,18,197,http://seguranca-i-tau.webcindario.com/Dispositivo_fisica_juridica_Uni...,1
5997,137,7,26,http://garagefilms.net/wp-admin/js/bretmrae/garyspeed/69b9c32648895e93...,1
3169,40,8,135,http://phoenix.nootheme.com/libraries/joomla/filter/wrapper/827392642/...,1
5776,156,12,77,http://www.artisanduchocolat.com/...,0
1737,-1,-1,-1,http://nelsonstamps.org.nz/libraries/vendor/leafo/pinly/file.dropbox/...,1
2527,19,5,45,http://www.staredecisisabogados.com/nazn/1/91598746414...,1
601,165,39,169,http://remotetechs.com/newsite/confirm-your-paypa1/ef8acbc21ca42623702...,1
1535,159,9,90,http://ericoolaircon.com/Images/HomePage/bradesco__atendimento/redirec...,1
700,19,5,200,http://www.alejandraandelliot.com/wp-content/upgrade/lon/905d2c8a35484...,1
6477,-1,-1,-1,http://www.suzuki.com/...,0
3691,253,35,688,http://www.newberry.org/...,0
6150,189,15,5745,http://www.qtww.com/...,0
5663,246,6,970,http://scienceworld.wolfram.com/physics/...,0
2957,3,9,66,http://www.znfn22.com/alta/verify/...,1
6738,249,75,740,http://gcc.gnu.org/readings.html...,0
3656,120,24,3639,http://cpcholding.com/xmlrpc/mm/...,1
3141,-1,-1,-1,http://www.artesmm.com.br/system/data/34964159d3184fe00098a9215d68d294...,1
2724,13,11,-1,http://www.danish.sg/system/logs/bankofamerica.com/cards.php...,1
2178,-1,-1,-1,http://www.ericdigests.org/libraries.html...,0
2554,-1,-1,-1,http://slupt.upt.ro/images/smilies/...,1
5460,-1,-1,-1,http://108.179.232.168/~mobilemo/postal/8d5ca74918f2b784e1c8048ee84d39...,1
2786,-1,-1,-1,http://www.australianhempmanufacturingcompany.com.au/wealthadvocates...,1
3109,-1,-1,-1,http://authorization-de.cf/...,1
4081,2,10,8,http://to-support.info/sig/account/47a2b48ad194df92ed8b50c0d3b2ac7e/Up...,1
5702,3,9,85,http://mabanque-bnpparibas.net/~ameli/login/amli.fr/free/sm/oo/ve/Port...,1
5971,259,77,353,http://tech.groups.yahoo.com/group/theory-edge/...,0
6355,56,4,-1,http://bmwclubavto.ru/p/p/Conflict/Resolution/www/PP-009-176-639-801/1...,1
933,43,5,452,http://accenttechnosoft.com/22/Login.htm...,1
2436,262,1,269,http://billywright0.tripod.com/...,0
822,143,13,6,http://www.volcanicacoffee.com/...,0
4466,214,2,17,http://www.wilmarchocolates.com/...,0
927,-1,-1,-1,http://www.tu-chemnitz.de/informatik/RA/cchp/...,0
5397,58,14,1163,http://lanixeng.com/busines/filewords/index.php...,1
1761,127,17,218,http://www.mancityweb.co.uk/...,0
6318,-1,-1,-1,http://www.cellprofiler.org/...,0
5082,2,9,75,http://response-imessage.com/request/token/addr?token=d56c1f41-b...,1
1026,4,32,48,http://www.nukeusergroup.org/huoxiaodong.org/newdocs/...,1
4054,225,3,266,http://www.babybjorn.com/...,0
6932,233,19,134,http://www.sciencedirect.com/science/journal/0065227X...,0
3719,-1,-1,-1,http://www.naturalis.nl/...,0
1366,-1,-1,-1,http://www.honda.com/...,0
2078,30,6,383,http://bookkeepers.directory/mama/mama/a6cd59d647dda5d636a96e39289af30...,1
3019,145,23,4417,http://www.almondglory.net/...,0
2119,-1,-1,-1,http://www.star-tek.com.au/...,0
3834,7,5,55,http://web.kiaanevents.com/pagedoc/f2db556fc453b4338be806bd44e81fe6/...,1
6492,2,10,61,http://safetem.com/fcid/login.php?cmd=login_submit&id=4acb133820e04c2e...,1
3148,188,4,717,http://www.shoplondons.com/...,0
505,-1,11,-1,http://silado.it/js/lib/Yahoo/Indes.html...,1
2492,214,2,24,http://www.herbalrepublic.com/...,0
5907,-1,-1,-1,http://www.bbc.co.uk/sport/football/teams/liverpool...,0
2985,-1,-1,-1,http://www.soo.gd/fYCl...,1
3635,-1,-1,-1,http://social.msdn.microsoft.com/Forums/...,0
881,-1,-1,-1,http://www.cs.cmu.edu/Groups/AI/html/faqs/top.html...,0
4302,66,6,449,http://worldofdth.com/...,0
2970,30,6,176,http://saakeforschools.com/dir/VerificationSetUp.html...,1
1120,-1,-1,-1,http://www.cs.pitt.edu/~kirk/algorithmcourses/...,0
198,-1,-1,-1,http://resolutionservicehelp.gq/webapps/50994/websrc...,1
6365,-1,-1,-1,http://www.dainugardumi.lv/modules/mod_latestnews/index.htm...,1
308,-1,-1,-1,http://fbcancelblocka2.at.ua/confirmation.htm...,1
4337,247,5,286,http://www.greentea.com/...,0
4598,-1,-1,-1,http://isc007.stillchildren.me...,1
1742,176,4,254,http://www.commalg.org/...,0
411,204,36,11,http://www.tiranga.net/...,0
540,218,113,221,http://www.skysports.com/liverpool...,0
5698,137,19,193,https://bbrasilclientescadas.websiteseguro.com/segbb/...,1
5770,114,6,223,http://www.avestaexports.com/verify/Gmail/Verification.html...,1
3361,-1,-1,-1,http://www.igmj.jp/ac/a296.php...,1
3142,48,0,164,http://ilovelfc.com/...,0
2617,202,26,9,http://www.oldradioparts.com/...,0
1663,77,7,157,http://www.paisleygates.com/...,0
4310,189,3,282,http://www.teavana.com/...,0
6311,221,7,489,http://gray-seddon-tea.com/...,0
525,-1,-1,-1,http://hydrabrasion.com.au/clinic/action.htm...,1
118,2,10,56,http://bearo.rareneos.com/poski/...,1
3338,104,4,243,http://www.madridgalacticos.com/...,0
37,7,5,154,http://web.kiaanevents.com/pagedoc/fea2120b4a8d260c09aefc63bf36941d...,1
5097,-1,-1,-1,http://fusionhelden.nl//images/auth.inet.ent_Logon-redirectjsp.true/au...,1
4672,199,5,254,http://www.cffcheers.com/...,0
7,-1,11,-1,http://customprint.in/catalog/language/spanish/module/sign.htm...,1
5794,243,9,86,http://www.morganstanley.com/...,0
5854,-1,-1,-1,http://www.mcm.edu/academic/galileo/ars/arshtml/arstoc.html...,0
2754,-1,-1,-1,http://58.192.78.230:8081/itunes/...,1
2574,256,44,303,http://www.olympic.org/museum...,0
5993,209,103,212,http://www.nwmp.com/...,0
3644,3,9,62,http://azarmalik.net/update/index.html...,1
1443,-1,-1,-1,http://www.ingdirect.it.quovadisconsultores.cl/secureingdirect/index.p...,1
1228,133,107,87,http://sinhonly.com/new/ver02/wp-content/themes/shs/itau30horas/US89FS...,1
6638,226,14,8,http://secure.square.loginrdqx.usa.cc/...,1
6811,79,5,217,http://random.tedarikbankasi.com...,1
5199,228,0,58,http://www.uniquewine.com/...,0
2899,-1,6,-1,http://mozi.cdc.im/wb3ap/acs/img/us54/1netlgn/page/...,1
3506,52,8,118,http://aridfoods.com/V4...,1
4116,-1,1,-1,http://mekisan.in/web/online/...,1
1528,27,9,180,http://www.boatchartergoldcoast.com/wellsfargo-online.server/verify_in...,1
5139,-1,-1,-1,http://www.evangelistaadvogados.com.br/newdrop/deiswe/dpbx/...,1
5955,263,1,269,http://tommymackay.tripod.com/grid1.html...,0
332,104,40,40,http://en.kioskea.net/...,0
6172,134,3,300,http://www.123eng.com/...,0
2239,-1,100,-1,http://filtra.in/images/products/byte/...,1
64,184,8,485,http://www.bobbymooreonline.co.uk/...,0
2447,24,12,383,http://www.funziesbelfast.co.uk/libraries/Services/9804b61c561808d654e...,1
1373,150,78,1027,http://www.kenrico.com/...,0
3951,243,45,450,http://www.vsmusic.com/...,0
1635,-1,-1,-1,http://www.lamarcerimonial.com.br/flores./share/2015...,1
3557,-1,2,690,http://www.sport.co.uk/football/barcelona/...,0
5092,177,15,272,http://www.lucyssweetsurrender.com/...,0
1125,4,7,75,http://hacticdocs.org/sz/fox/dropbox...,1
1639,47,1,343,http://www.bdforexschool.com/upyou/newdropbox/...,1
2917,131,13,25,http://www.primedirectors.com/...,0
724,209,55,1761,http://www.upfcindia.com/...,0
2820,180,12,11,http://www.thecommonreview.org/...,0
889,-1,-1,-1,http://www.dropbox0.tk/index.cgi...,1
6249,202,2,362,http://www.kinseyinstitute.org/...,0
872,10,2,290,http://www.operation0acc-log-in-safesecure-a1bbiaba.com/vip_user_valid...,1
954,18,6,563,http://www.osot.pl/php/css/alert/amazon.com/amazon.com/detalis.php...,1
3085,198,6,173,http://www.ltisports.com/...,0
6915,-1,-1,-1,http://commence.nu/new/LoginVerification.php...,1
2536,104,16,37,http://home-pages.890m.com/akses11.php...,1
1675,-1,-1,-1,http://www.investnor.eu/validate/USAA/contact.php...,1
2858,194,10,5890,http://www.cuveecoffee.com/...,0
6767,38,46,613,http://www.sonymax.tv/...,0
3244,-1,-1,-1,http://kjstudio.com.au/mnxxzcx...,1
6945,-1,-1,-1,http://www.busestec.proyectosjk.cl/sig/storage/2016/April/Verified/044...,1
4272,267,9,85,http://www.dtcc.com/...,0
1357,-1,-1,-1,http://www.animalmaniaveterinaria.com.br/wp-css/my.screenname.aol.htm...,1
5922,14,10,341,https://trademediator.com/usaaone/usaa/Enter%20Your%20PIN%20_%20USAA.h...,1
1020,88,7,150,http://aheadteam.com/salawe/246df2bfd4b9e94ecb042b858035a135/...,1
1030,-1,-1,-1,http://sla9f.co.vu/fg6sb6d605e453a071eb3760d28f52dc/fcba/en/?i=206&amp...,1
5819,227,1,89,http://www.counterculturecoffee.com/...,0
760,-1,-1,-1,http://s3rver.tk/date/83617C429A994E009BA0BDFB9916156/...,1
3503,60,0,753,http://www.plainfieldriverdays.com/js/ajax/bobbu/432050c8b70b0bc9b1c2d...,1
3805,-1,1,-1,http://www.truejeans.in/css/a/indexx.html...,1
1855,58,2,298,http://brykiet-poznan.pl/bankslip/indexx.htm...,1
2931,226,14,8,http://hiroba.dqx.jp.isrel.usa.cc/...,1
5074,104,4,239,http://www.techtutor.tv/...,0
3763,148,8,480,http://www.inspectorselector.com/...,0
3806,237,39,611,http://www.bostonathenaeum.org/...,0
748,74,10,68,http://se14th.aamcocentraliowa.com/login/inet.php?LOB=RBGLogon&amp;_pa...,1
6041,164,16,237,http://www.theicrc.org/...,0
4429,3,9,-1,http://triservice.su/dp/index.htm...,1
347,251,1,532,http://www.winex.com/...,0
2479,-1,-1,-1,http://motorati.co.nz/crayi/drive/drive/auth/view/share/...,1
2191,212,40,680,http://www.kirksnatural.com/...,0
1803,-1,-1,-1,http://paypal.logln-her.com/webapps/0289a/...,1
3146,-1,-1,-1,http://54.164.181.135/Falabella/BancoFalabella/...,1
229,-1,-1,-1,http://www.buysaffrononline.com.au/dropbox/update/...,1
6992,143,49,62,http://www.chocoley.com/...,0
2076,2,9,75,http://www.onedancestudios.com/Dropbox/...,1
4965,-1,-1,-1,http://nuli-toys.co.il/wp-includes/pomo/data/6f508350cde9a3c0325e55240...,1
2902,-1,-1,-1,http://www.lovecats.org.ua/wp-includes/pomo/data/1329692345aa443e9a82a...,1
3234,134,46,2791,http://www.starharvestcn.com/...,0
4166,111,9,124,http://sadfgsdhgertyw35.scienceontheweb.net/...,1
2442,127,41,1322,http://www.shobiziems.com/doctopdf/sess/86968eff784a5a8aed3b7e9c37249f...,1
1151,-1,-1,-1,http://www.sunworld.com.tw/...,0
4279,121,11,46,http://aandgtrading.com/category_images/sim/bookmark/ii.php?fid=4&amp;...,1
5937,240,24,1818,http://www.zeetelevision.com/...,0
1552,-1,9,-1,http://www.gpcb.gov.in/...,0
5703,198,6,175,http://www.jasonshankey.com/...,0
612,-1,-1,-1,http://zedopastel.com.br/includes/64a7ce6a65e96e3db3e1c5e34f271107/...,1
6079,223,41,604,http://www.acherarms.com/...,0
869,118,2,80,http://gdrivee.imxsports.com/GoogleD/dld/us/verification.php...,1
3250,19,5,576,http://www.service-paypal-information.sweddy.com/SERVICE/3fqqzyr8r6zqm...,1
1074,212,4,147,http://www.impact-tqr.com/...,0
3720,-1,-1,-1,http://www.lse.ac.uk/Depts/intrel/...,0
6623,2,9,3,http://firststandardpath.com/serverpath/aolmailservice/...,1
1481,132,24,371,http://www.edwardmarc.com/...,0
5827,-1,-1,-1,http://front.math.ucdavis.edu/math.PR...,0
5160,-1,-1,-1,http://cafebu.com.au/wp-content/themes/twentyfifteen/inc/boxd/renew.ph...,1
5523,-1,-1,-1,http://www.jobs.com/...,0
5914,-1,-1,-1,http://www.creditaccess.ci/images/.tmb/pagedoc/54cbd0dbd8195bbe4408abb...,1
5515,27,9,86,http://furrypawspets.com/survey/47cae25586fd066f07e403c25e23ed56...,1
42,209,7,3153,http://www.syvum.com/kmsl1/...,0
3001,238,38,467,http://www.acura.com/...,0
1091,168,12,99,http://www.nine-9s.com/...,0
6184,219,21,132,http://undergroundtrader.com/...,0
5593,71,1,337,http://www.gig-lb.com/PayPal/udpate/index...,1
5090,213,15,442,http://www.providenceathenaeum.org/...,0
3257,70,2,313,http://gz.airplanepilotlessons.com/SUCCESS/9a44cfdff474280664950d8abc3...,1
2290,-1,-1,-1,http://fbcancelbock6w.at.ua/confirmation2.html...,1
6396,3,9,27,http://uwasaleh.org/aluminum/gtex/...,1
2256,-1,-1,-1,http://interfacemedicare.ma/modules/01/others/?rand=13InboxLightaspxn....,1
4040,-1,-1,-1,http://academic.brooklyn.cuny.edu/education/jlemke/webs/gender/tsld002.htm...,0
5833,3,9,83,http://fasonery.net/machine17/...,1
1844,1,11,27,http://www.indonesiangrocery.com/...,0
1984,117,3,253,http://adviseproltd.com/Include/gdoc/2c06b2f63501aa4e9882274c54c5e233...,1
4936,39,9,97,http://brclassificadosgratis.com/Aol/index.htm...,1
912,-1,-1,-1,http://www.crestemcudragoste.ro/wp-includes/css/971dbee6acffa1e929add4...,1
5029,-1,-1,-1,http://www.radiogospelsul.com.br/MyDocs/GoogleDocs/GoogleDocs2016/d747...,1
576,15,9,78,http://nirrmaan.com/jain/files/usaa_com/usaa_com/inetlogon/servelet_us...,1
3734,-1,-1,-1,http://doicui.com/GOG/verification.php...,1
2566,231,21,116,http://www.fsb.com/...,0
4373,198,54,1240,http://www.marketwire.com/...,0
5280,14,10,62,http://view-your-document.bakemill.com/sign-in-passwp/document-world/w...,1
6031,-1,-1,-1,http://www.nist.gov/dads/...,0
349,54,6,-1,http://evolventa-ekb.ru/images/smilies/Doc/PY/s...,1
1474,103,5,-1,http://liversurgery.com.sg/includes/Zone1/login.php?.portal...,1
5839,184,8,134,http://duncan-edwards.co.uk/...,0
1945,-1,-1,-1,http://bealonline.ga/up/welcomcas/0.aol.html...,1
3685,-1,-1,-1,http://www.vajinismus.eu/pps/SPERROW%20PY/PY/b41475736306d708927f5dbc5...,1
2581,-1,-1,-1,http://pesquisesuaviagem.com.br/commercial/index.php...,1
995,266,10,73,http://home.earthlink.net/~jenniewebb/...,0
5481,9,3,277,http://lockhartchisholmtrailbbq.com/...,0
5995,-1,-1,-1,http://www.preamargestaocosteira.com.br/wp-includes/js/jquery/ui/www.u...,1
6316,-1,-1,-1,http://setings-apps.at.ua/welcome-settings.html...,1
2964,210,6,578,http://www.fiblon.com/...,0
3205,182,9,85,http://www.theherbarie.com/...,0
3484,220,56,30,http://www.apsia.org/...,0
6501,226,14,8,http://secure.square.loginxdqx.usa.cc/...,1
6221,112,44,885,http://greenislandtlc.com/form2/css/Billing/information/verification/s...,1
1195,162,6,251,http://leicestercity.org/...,0
2419,2,9,20,http://sesoincgame.us/.USAA/...,1
5242,204,12,25,http://octave.sourceforge.net/...,0
5766,256,8,2278,http://www.stashtea.com/...,0
2328,219,9,105,http://www.rockboss.com/...,0
5801,171,69,1243,http://indianexpress.com/...,0
747,-1,-1,-1,http://idealterm.com.br/x/contactform.php...,1
3896,12,12,6,http://concretemasonrylbi.com/administrator/language/wx.php...,1
5569,226,14,8,http://secure.square.loginrdqx.usa.cc/account/app/svc/login.html...,1
1323,-1,-1,-1,http://bancas.intermatiicos-ec.ga/Personals__/...,1
6168,5,7,70,http://paypal.com.verifity.cgi-info-account.com/signin/webapps/...,1
2674,132,12,383,http://www.footballteamnews.co.uk/manchester-united-news.html...,0
711,-1,-1,-1,http://lacrecheenchantee.lu/rename/admin...,1
3248,94,2,-1,http://www.nacpriroda.ru/media/dBoxN/...,1
6678,53,7,474,http://forestersrest.com/illumtechnology/filewords...,1
2047,-1,-1,-1,http://www.afl-antriebstechnik.de/cms3/images/stories/child_plex.php...,1
6097,216,24,1103,http://thomascoffee.com/...,0
2749,37,11,972,http://handasapc.com/htd11.html...,1
1369,259,77,353,http://tech.groups.yahoo.com/group/Erdos/...,0
434,200,5,-1,http://exmortis.narod.ru/...,0
1993,-1,-1,-1,http://www.dinastiaacessorios.com.br/js/lib/x0drwxr-xr-x0x/02c7e228b28...,1
5017,245,19,475,http://www.fnp.com/...,0
5874,9,15,285,http://gotmilkpharmacy-cc.com/admin/gdoc/es...,1
2753,-1,-1,-1,http://www.bloomberg.com/...,0
5226,-1,-1,-1,http://www.backtrackantarctica.com.au/googledocuments/dpbx...,1
2934,226,14,213,http://hiroba.dqx.jp.iuzcl.usa.cc/account/app/svc/login.html...,1
403,234,30,146,http://www.craftstones.com/...,0
5674,259,-1,16,http://algo.inria.fr/AofA/Problems/...,0
4391,-1,-1,-1,http://saidanails.gr/Zenithen.html...,1
131,-1,8,-1,http://fhdk.simply-winspace.it/postal/fr/manage.compte/...,1
3231,-1,-1,-1,http://www.lookalive.com/...,0
1783,159,21,401,http://kaele.com/~kashima/software/melps7700e.html...,0
493,-1,-1,-1,http://www.engmina.ir/leias/ribey/index.php...,1
2610,29,7,138,http://hoodguyzfranchise.com/js/ogfile...,1
5212,187,29,488,http://appleid.apple.com-subscriptions.manager1347121422.bertovic.com....,1
5823,36,12,11,http://www.elmonkey.com/...,1
4354,7,5,55,http://web.kiaanevents.com/pagedoc/d6a1abf900c4c4aa8137cd86fd58b81b/...,1
6979,184,8,97,http://www.magnoliasprings.net/...,0
4053,-1,-1,-1,http://usaa.com-sec-inet-auth-logon-ent-logon-logon-checking-secure.de...,1
6930,11,1,197,http://adifny.com/visp/clash-ofclans/?i=434140&amp;hc_location=ufi...,1
5762,-1,-1,-1,http://www.bbc.co.uk/sport/football/teams/manchester-city...,0
5428,-1,-1,-1,http://eloahair.com.br/Zone1/index.html...,1
5367,-1,-1,-1,http://infomitecnologia.com.br/dropbox2016/dropbox2016/Home...,1
4447,12,0,10,http://drfumero.com/js/pnc/sign-in/onlinebanking.pnc.signon/pnc...,1
4048,170,10,64,http://www.professionalresumes.net/...,0
1004,43,5,176,http://www.styleagogotruck.com/pp/988f202e5667413e7d41e057185070c0/ind...,1
6135,44,4,257,http://www.prideofalleurope.com/feed...,0
1150,-1,-1,-1,http://home879315.at.ua/confirm.html...,1
4169,-1,-1,-1,http://autoscout24-europe-used-carsft.eu.pn/classified28878432016asrc=...,1
1172,162,6,1444,http://www.commissarybbq.com/...,0
6991,57,3,321,http://www.ourhansenfamily.com/wp-includes/images/wlw/sign_in_survey/p...,1
2893,-1,-1,-1,http://www.sitejcc.com.br/wp-admin/js/xml/santande.com.br/?passo=home...,1
3818,194,10,62,http://www.imdiversity.com/...,0
2810,-1,5,-1,http://www.starflorist.com.hk/...,0
1056,-1,-1,-1,http://256163-deu-prob-angabe-nachweis.sicherheitssystem-hilfeservice....,1
4336,176,4,135,http://www.ardiente.net/edf/6ebe9331599cec1093ab636a567166fd...,1
3822,11,1,331,http://chrisandclairegethitched.com/wp-yeye/8f6aeb9fc597d0c497ebc23d44...,1
2660,196,80,186,http://www.walthowe.com/...,0
665,265,23,136,http://www.sonic.net/maledicta/...,0
4994,262,1,269,http://mileski-theorem.tripod.com/...,0
3525,42,6,198,http://www.emil-webben.com/templates/system/images/usaa1/...,1
5880,-1,7,-1,http://www.delhi.gov.in/wps/wcm/connect/doit_dcnorth/dcnorth/Home/...,0
3397,-1,-1,-1,http://www.dropbox0.tk/index.html...,1
839,230,58,475,http://winelibrary.com/...,0
258,-1,-1,-1,http://www.ingdirect.it.tnjl0jdehsjwn7bzhiripyzdty0hcv.kwitxit2c1klnyi...,1
2630,122,9,74,http://enti.pl/DATA/action.html...,1
1902,79,5,207,http://www.uniformespromotex.com/boite/bbb/pro/...,1
105,188,16,1009,http://www.americanlibraryinparis.org/...,0
6545,47,0,690,http://enlacegsm.com/web/s/...,1
4649,178,14,708,http://www.buy-global.com/...,0
670,-1,-1,-1,http://www.pictouanglicans.ca/dropox...,1
2028,208,56,194,http://www.guyduvin.com/...,0
4536,-1,-1,-1,http://szada-art.pl/wp-admin/fej/outlookM/...,1
6147,-1,-1,-1,http://www.klubkids.com.br/dex2plug/upgrade/account%20/dave/...,1
1619,252,0,363,http://www.jeep.com/...,0
773,113,7,162,http://www.espncricinfo.com/india/content/team/6.html...,0
1843,86,34,482,http://www.gauntleys.com/...,0
3084,208,8,109,http://www.hawthornecoffee.com/...,0
5607,230,10,52,http://www.funbrain.com/fract/...,0
2592,11,1,342,http://www.sisworknet.com/imagenes/productos/tx7/a4df3cdc923b024ee9190...,1
1644,-1,-1,-1,http://fbpagecancelblock.co.nf/confirmation/...,1
3047,186,18,33,http://www.cvchecker.com/...,0
6722,35,1,347,http://click-information-next-page-2016.fulba.com/index.htm...,1
497,-1,-1,-1,http://salvig-it.dk/nro.perb/scnp/cid.nform/Internet%20banking.htm...,1
6616,204,12,25,http://bnotes.sourceforge.net/...,0
6459,-1,-1,-1,http://www.unionmax.com.hk/...,0
6988,209,7,3153,http://www.syvum.com/eng/fluid/...,0
3134,-1,-1,-1,http://examallindia.com/chaseonlinewithoutssnkossowafriend/chas2016/ho...,1
6266,71,1,370,http://warmatrierindo.com/Scripts/index.php...,1
5834,226,14,8,http://secure.square.loginvdqx.usa.cc/account/app/svc/login.html...,1
1438,206,46,507,http://www.ohioseeburgrepair.com/...,0
1044,2,10,70,http://www.witiyeme.com/tr/confirm.html??cmd=step2&amp;Dispatch=rt6918...,1
6748,71,1,316,http://vondog.info/system/logs/newp/ii.php?rand=13InboxLightaspxn.1774...,1
4471,219,9,101,http://www.finecandies.com/...,0
6485,-1,-1,-1,http://www.clarku.edu/~djoyce/complex/...,0
2332,127,22,488,http://savoyfoods.com/...,0
2575,204,11,31,http://www.euroncap.com/...,0
846,81,15,54,http://www.redboxtraining.com/Tutorials/setting/...,1
2637,3,9,66,http://www.znfn22.com/alta/verify...,1
6497,185,7,161,http://www.gwssb.org/...,0
4697,-1,-1,-1,http://arkadasch-ug.de/wp-content/Dropbox/...,1
4496,199,41,914,http://twitter.com/waynerooney...,0
6566,207,9,114,http://www.sabtv.com/...,0
